iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
12,1561.8897693223073,False,Bound not satisfied,98.4920634920635,"{('5', '32'): np.float64(0.8039295994642061), ('5', '33'): np.float64(0.07163844762517269), ('5', '36'): np.float64(0.1247401276666823), ('6', '2'): np.float64(0.054932028956358625), ('9', '16'): np.float64(0.046075343105638655), ('13', '2'): np.float64(0.00038093048316571797), ('14', '1'): np.float64(0.0007146297875596005), ('14', '2'): np.float64(0.00021297987774793203), ('14', '19'): np.float64(0.0003283661049335839), ('14', '21'): np.float64(0.0003145699860442171), ('14', '22'): np.float64(0.00015361023424681497), ('17', '14'): np.float64(0.0016211814966063942), ('20', '3'): np.float64(0.008695848056899047), ('21', '3'): np.float64(0.024633069072870883), ('25', '23'): np.float64(0.07264265977067866), ('29', '3'): np.float64(0.13969051398473387), ('30', '18'): np.float64(0.037053960253389695), ('30', '22'): np.float64(0.05070499718675259), ('34', '23'): np.float64(0.058866309324648536)}"
13,1408.1750983803897,False,Bound not satisfied,98.4126984126984,"{('5', '32'): np.float64(0.712670285158815), ('5', '33'): np.float64(0.06279121768458429), ('5', '36'): np.float64(0.1093378816492972), ('6', '2'): np.float64(0.04931422810160968), ('9', '16'): np.float64(0.015401763477866481), ('13', '2'): np.float64(0.00033935908299521683), ('14', '1'): np.float64(0.0006462995060190959), ('14', '2'): np.float64(0.00018848123982415977), ('14', '19'): np.float64(0.00029697039596693353), ('14', '21'): np.float64(0.00028449340005856465), ('14', '22'): np.float64(0.00013892357487779543), ('17', '14'): np.float64(0.0011236817067006855), ('20', '3'): np.float64(0.005938763072488973), ('21', '3'): np.float64(0.01733440234010719), ('25', '23'): np.float64(0.06550243329039585), ('29', '3'): np.float64(0.13252718897854066), ('30', '18'): np.float64(0.017443685971109124), ('30', '22'): np.float64(0.038220873462527505), ('30', '36'): np.float64(0.0014258307472508336), ('34', '23'): np.float64(0.05539138793086135)}"
14,1269.4175725690436,False,Bound not satisfied,98.4920634920635,"{('5', '32'): np.float64(0.6311093592837369), ('5', '33'): np.float64(0.054935418497895294), ('5', '36'): np.float64(0.09577503292662276), ('6', '2'): np.float64(0.04407159216086856), ('13', '2'): np.float64(0.00030162719601539386), ('14', '1'): np.float64(0.0005827411488193979), ('14', '2'): np.float64(0.00016646267563880275), ('14', '19'): np.float64(0.0002677671426049561), ('14', '21'): np.float64(0.0002565171479784773), ('14', '22'): np.float64(0.0001252625073732478), ('17', '14'): np.float64(0.0007193823621976791), ('20', '3'): np.float64(0.0036938825228309824), ('21', '3'): np.float64(0.011329338884654705), ('25', '23'): np.float64(0.058390821701217316), ('29', '3'): np.float64(0.1240431569484517), ('30', '18'): np.float64(0.002152990392532139), ('30', '22'): np.float64(0.02782622787448441), ('30', '36'): np.float64(0.006096266012101947), ('34', '23'): np.float64(0.05141397975736911)}"
15,1144.1764768100506,False,Bound not satisfied,98.57142857142858,"{('5', '32'): np.float64(0.5583631637834285), ('5', '33'): np.float64(0.04798168996811625), ('5', '36'): np.float64(0.0838528173021294), ('6', '2'): np.float64(0.03922400219582031), ('13', '2'): np.float64(0.0002675213866007289), ('14', '1'): np.float64(0.0005239784467746418), ('14', '2'): np.float64(0.00014673901879256403), ('14', '19'): np.float64(0.00024076725807492582), ('14', '21'): np.float64(0.00023065168482894693), ('14', '22'): np.float64(0.00011263213889051485), ('17', '14'): np.float64(0.00039366963498845), ('20', '3'): np.float64(0.0018764496055158064), ('21', '3'): np.float64(0.006416746032889664), ('25', '23'): np.float64(0.051593090306837286), ('29', '3'): np.float64(0.1147930203962968), ('30', '22'): np.float64(0.01932490862805958), ('30', '36'): np.float64(0.009633383130007833), ('34', '23'): np.float64(0.04719105845834265)}"
16,1031.165188082569,False,Bound not satisfied,98.57142857142858,"{('5', '32'): np.float64(0.493590032825572), ('5', '33'): np.float64(0.0418422818062979), ('5', '36'): np.float64(0.0733856025106086), ('6', '2'): np.float64(0.034777044628192255), ('13', '2'): np.float64(0.0002368054739607116), ('14', '1'): np.float64(0.00046994006036529725), ('14', '2'): np.float64(0.00012912372848583446), ('14', '19'): np.float64(0.00021593797436630956), ('14', '21'): np.float64(0.0002068656197356946), ('14', '22'): np.float64(0.00010101714300952578), ('17', '14'): np.float64(0.00013386400887233085), ('20', '3'): np.float64(0.0004161032593268943), ('21', '3'): np.float64(0.0024269856424725678), ('25', '23'): np.float64(0.04527016466441122), ('29', '3'): np.float64(0.10521240620693018), ('30', '22'): np.float64(0.012480062009628257), ('30', '36'): np.float64(0.01218536004910345), ('34', '23'): np.float64(0.042912560889423246)}"
17,929.2257696368946,False,Bound not satisfied,98.88888888888889,"{('5', '32'): np.float64(0.43600023047781133), ('5', '33'): np.float64(0.036433485109645836), ('5', '36'): np.float64(0.06420364510736112), ('6', '2'): np.float64(0.03072546948239277), ('13', '2'): np.float64(0.0002092320626081172), ('14', '1'): np.float64(0.00042048226075074913), ('14', '2'): np.float64(0.00011343357712912842), ('14', '19'): np.float64(0.0001932132630747457), ('14', '21'): np.float64(0.0001850956989108511), ('25', '23'): np.float64(0.03949944852315751), ('29', '3'): np.float64(0.09563242638568559), ('30', '22'): np.float64(0.007050943145436084), ('30', '36'): np.float64(0.013901280002156846), ('34', '23'): np.float64(0.0387142314802274)}"
18,837.2990066013751,False,Bound not satisfied,98.96825396825398,"{('5', '32'): np.float64(0.3848612090254966), ('5', '33'): np.float64(0.0316770477390424), ('5', '36'): np.float64(0.0561538704297688), ('6', '2'): np.float64(0.027056126295413707), ('13', '2'): np.float64(0.0001845512528054307), ('14', '1'): np.float64(0.00037540849913458396), ('14', '19'): np.float64(0.00017250282659329896), ('14', '21'): np.float64(0.00016525541905916118), ('25', '23'): np.float64(0.034304362042918424), ('29', '3'): np.float64(0.0862956797945853), ('30', '22'): np.float64(0.0028114237489405003), ('30', '36'): np.float64(0.014924809273850814), ('34', '23'): np.float64(0.034689084326471165)}"
19,754.4024380130572,False,Bound not satisfied,99.04761904761905,"{('5', '32'): np.float64(0.3394995332938493), ('5', '33'): np.float64(0.027500883834353507), ('5', '36'): np.float64(0.04909952779990939), ('6', '2'): np.float64(0.023750381966854833), ('13', '2'): np.float64(0.00016251704621100696), ('14', '1'): np.float64(0.00033448584190234605), ('14', '19'): np.float64(0.00015369964928104547), ('14', '21'): np.float64(0.00014724226126487465), ('25', '23'): np.float64(0.029674860597455277), ('29', '3'): np.float64(0.07737207972204774), ('30', '36'): np.float64(0.015389420973602297), ('34', '23'): np.float64(0.030897189353800508)}"
20,679.6683536431717,False,Bound not satisfied,98.73015873015873,"{('5', '32'): np.float64(0.29930048818751076), ('5', '33'): np.float64(0.02383930647706739), ('5', '36'): np.float64(0.04291923938291403), ('6', '2'): np.float64(0.020786059803344137), ('13', '2'): np.float64(0.00014289190205493847), ('14', '1'): np.float64(0.00029745844299721986), ('14', '19'): np.float64(0.0001366861873967587), ('14', '21'): np.float64(0.00013094362084526594), ('15', '11'): np.float64(0.0005134766523306883), ('15', '27'): np.float64(0.0008257674580904872), ('25', '23'): np.float64(0.02558128366768178), ('29', '3'): np.float64(0.06897344571689873), ('29', '36'): np.float64(0.00014815143447816093), ('30', '36'): np.float64(0.015415201220346716), ('34', '23'): np.float64(0.027373756365154656), ('35', '11'): np.float64(0.0004313106283285878)}"
21,612.2964339586268,False,Bound not satisfied,98.57142857142858,"{('5', '32'): np.float64(0.2637061329432151), ('5', '33'): np.float64(0.02063294901454049), ('5', '36'): np.float64(0.03750575657154545), ('6', '2'): np.float64(0.0181389566384709), ('13', '2'): np.float64(0.00012544983347659126), ('14', '1'): np.float64(0.0002640583359360255), ('14', '19'): np.float64(0.00012133932755265203), ('14', '21'): np.float64(0.00011624155745978775), ('15', '11'): np.float64(0.0011353444005916813), ('15', '27'): np.float64(0.002431269390227253), ('25', '23'): np.float64(0.021983488067890217), ('28', '1'): np.float64(0.0022063085513349956), ('28', '21'): np.float64(0.0009439750779090955), ('29', '3'): np.float64(0.06116631289418539), ('29', '36'): np.float64(0.0022230739996243337), ('30', '36'): np.float64(0.015107120339323085), ('34', '23'): np.float64(0.02413564322478942), ('35', '11'): np.float64(0.001395933627932458)}"
22,551.5680340638961,False,Bound not satisfied,98.57142857142858,"{('5', '32'): np.float64(0.23221236761178843), ('5', '33'): np.float64(0.017828492424626086), ('5', '36'): np.float64(0.03276461147911419), ('6', '2'): np.float64(0.015784000929031816), ('13', '2'): np.float64(0.00010997836962971729), ('14', '1'): np.float64(0.0002340138787668563), ('14', '19'): np.float64(0.0001075342668119825), ('14', '21'): np.float64(0.00010301651218255336), ('15', '11'): np.float64(0.001587578347622777), ('15', '27'): np.float64(0.0036106747397360306), ('25', '23'): np.float64(0.01883673800713255), ('28', '1'): np.float64(0.004281223262145473), ('28', '21'): np.float64(0.0018011363004021702), ('29', '3'): np.float64(0.05398277417933861), ('29', '36'): np.float64(0.0038146181836048454), ('30', '36'): np.float64(0.014554542066391257), ('34', '23'): np.float64(0.021186486667092608), ('35', '11'): np.float64(0.0021056502267766397)}"
23,496.8359338859885,False,Bound not satisfied,98.73015873015873,"{('5', '32'): np.float64(0.20436542375510347), ('5', '33'): np.float64(0.01537828041569983), ('5', '36'): np.float64(0.0286127728589195), ('6', '2'): np.float64(0.013696113581575992), ('14', '1'): np.float64(0.0002070561962835872), ('15', '2'): np.float64(0.0003525067285747585), ('15', '11'): np.float64(0.0018996789546050497), ('15', '27'): np.float64(0.004437217830758039), ('25', '23'): np.float64(0.01609540510774736), ('28', '1'): np.float64(0.005856381258931259), ('28', '21'): np.float64(0.002451485514625637), ('29', '3'): np.float64(0.047429400066986704), ('29', '36'): np.float64(0.004991037611533133), ('30', '36'): np.float64(0.013831686190069026), ('34', '23'): np.float64(0.018520675574487), ('35', '11'): np.float64(0.0026039644590116484)}"
24,447.5164416265812,False,Bound not satisfied,98.73015873015873,"{('5', '32'): np.float64(0.17975807370042274), ('5', '33'): np.float64(0.013239877978494796), ('5', '36'): np.float64(0.024977367294713837), ('6', '2'): np.float64(0.011850828128925295), ('14', '1'): np.float64(0.00018292394952206144), ('15', '2'): np.float64(0.0008970188846081362), ('15', '11'): np.float64(0.0020977362505292876), ('15', '27'): np.float64(0.0049756846417488565), ('25', '23'): np.float64(0.013715209563618824), ('28', '1'): np.float64(0.007001882806938947), ('28', '21'): np.float64(0.002924033645561583), ('29', '3'): np.float64(0.04149440797676118), ('29', '36'): np.float64(0.005816316003236524), ('30', '36'): np.float64(0.012998750888749744), ('34', '23'): np.float64(0.016126378742997938), ('35', '11'): np.float64(0.002929504166663724)}"
25,403.07518971021756,False,Bound not satisfied,98.73015873015873,"{('5', '32'): np.float64(0.15802576378002087), ('5', '33'): np.float64(0.01137561048451527), ('5', '36'): np.float64(0.021794496658522622), ('6', '2'): np.float64(0.010224719889781575), ('14', '1'): np.float64(0.00016136673431642974), ('15', '2'): np.float64(0.0012530016250307807), ('15', '11'): np.float64(0.0022044881326562377), ('15', '27'): np.float64(0.005282586951810275), ('25', '23'): np.float64(0.011654501254394128), ('28', '1'): np.float64(0.007783474872302576), ('28', '21'): np.float64(0.0032459936023585614), ('29', '3'): np.float64(0.036153310651107384), ('29', '36'): np.float64(0.006349329708122603), ('30', '36'): np.float64(0.012103428329415453), ('34', '23'): np.float64(0.013987816771272948), ('35', '11'): np.float64(0.003116062731562605)}"
26,363.0380680686216,False,Bound not satisfied,98.73015873015873,"{('5', '32'): np.float64(0.13884281072994098), ('5', '33'): np.float64(0.009752107267472138), ('5', '36'): np.float64(0.01900816468669203), ('6', '2'): np.float64(0.008795686245851211), ('14', '1'): np.float64(0.00014214737549562138), ('15', '2'): np.float64(0.0014635979136149169), ('15', '11'): np.float64(0.0022394772462767942), ('15', '27'): np.float64(0.0054065659990207154), ('25', '23'): np.float64(0.009874917407226458), ('28', '1'): np.float64(0.008261681647304023), ('28', '21'): np.float64(0.0034424190740844213), ('29', '3'): np.float64(0.031373286099808384), ('29', '36'): np.float64(0.006643295378842062), ('30', '36'): np.float64(0.011182595743380985), ('34', '23'): np.float64(0.0120869398540778), ('35', '11'): np.float64(0.003192791993762628)}"
27,326.973531540135,False,Bound not satisfied,98.65079365079366,"{('5', '32'): np.float64(0.12191875176432498), ('5', '33'): np.float64(0.008339864458145163), ('5', '36'): np.float64(0.01656931474498463), ('6', '2'): np.float64(0.007543112946083064), ('7', '2'): np.float64(0.0001584096226749654), ('14', '1'): np.float64(0.00012504334646776033), ('15', '2'): np.float64(0.0015640002705005623), ('15', '11'): np.float64(0.0022192758063123014), ('15', '27'): np.float64(0.005388952982906911), ('25', '23'): np.float64(0.008341642237792518), ('28', '1'): np.float64(0.00849126673586506), ('28', '21'): np.float64(0.003535980858525911), ('29', '3'): np.float64(0.027116499316687637), ('29', '36'): np.float64(0.006745490482187769), ('30', '36'): np.float64(0.010264020260747311), ('34', '23'): np.float64(0.010404645129553552), ('35', '11'): np.float64(0.003184502034651905)}"
28,294.4815161529452,False,Bound not satisfied,98.65079365079366,"{('5', '32'): np.float64(0.1069949036391662), ('5', '33'): np.float64(0.007112835554492686), ('5', '36'): np.float64(0.014434974698605801), ('6', '2'): np.float64(0.00644795480378299), ('7', '2'): np.float64(0.0004567423289032757), ('14', '1'): np.float64(0.0001098475081576486), ('15', '2'): np.float64(0.0015826407363629669), ('15', '11'): np.float64(0.002157752536701571), ('15', '27'): np.float64(0.005264425796630903), ('25', '23'): np.float64(0.00702341862569944), ('28', '1'): np.float64(0.008520983181962455), ('28', '21'): np.float64(0.003546862572470652), ('29', '3'): np.float64(0.023342581133056983), ('29', '36'): np.float64(0.006697218034654687), ('30', '36'): np.float64(0.009367969110950003), ('34', '23'): np.float64(0.008921641468810734), ('35', '11'): np.float64(0.0031120298720769685)}"
29,265.21104020077763,False,Bound not satisfied,98.73015873015873,"{('5', '32'): np.float64(0.09384116097562828), ('5', '33'): np.float64(0.0060480539717341075), ('5', '36'): np.float64(0.012567501535087372), ('6', '2'): np.float64(0.005492753462248631), ('7', '2'): np.float64(0.0006112320809259497), ('15', '2'): np.float64(0.001542258770098906), ('15', '11'): np.float64(0.002066360664573056), ('15', '27'): np.float64(0.0050617129048774745), ('25', '23'): np.float64(0.005892411069314318), ('28', '1'): np.float64(0.008393563911784321), ('28', '21'): np.float64(0.0034927560874759983), ('29', '3'): np.float64(0.020010440118936018), ('29', '36'): np.float64(0.006533975554213173), ('30', '36'): np.float64(0.00850866158967413), ('34', '23'): np.float64(0.007619047311044055), ('35', '11'): np.float64(0.002992645590646069)}"
