iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
12,13550.298739095237,False,Bound not satisfied,99.43100995732574,"{('6', '3'): np.float64(0.12558211392125074), ('6', '8'): np.float64(0.0023841544411403494), ('6', '15'): np.float64(0.11221878977734079), ('6', '16'): np.float64(0.010285042621745094), ('6', '23'): np.float64(0.09946522507677824), ('6', '24'): np.float64(0.029239420933561355), ('22', '25'): np.float64(0.0610552962343931), ('38', '28'): np.float64(0.01040873740039805)}"
13,12191.160708359812,False,Bound not satisfied,99.43100995732574,"{('6', '3'): np.float64(0.0553372353766699), ('6', '8'): np.float64(0.0020367434383316146), ('6', '15'): np.float64(0.0750903097049207), ('6', '16'): np.float64(0.007612257140410639), ('6', '23'): np.float64(0.08184009529623626), ('6', '24'): np.float64(0.023083871588377103), ('22', '25'): np.float64(0.018277344236516058), ('38', '28'): np.float64(0.009283715848305896)}"
14,10968.306421936524,False,Bound not satisfied,99.50213371266003,"{('6', '3'): np.float64(0.00012297165241292873), ('6', '8'): np.float64(0.0017190168587287412), ('6', '15'): np.float64(0.04527252682397975), ('6', '16'): np.float64(0.005435238801315245), ('6', '23'): np.float64(0.06686221842496631), ('6', '24'): np.float64(0.01797782109096463), ('38', '28'): np.float64(0.007733824641209086)}"
15,9868.117490338982,False,Bound not satisfied,99.57325746799431,"{('6', '8'): np.float64(0.001433929896375568), ('6', '15'): np.float64(0.02152705688528833), ('6', '16'): np.float64(0.003672193312027172), ('6', '23'): np.float64(0.05419992244422128), ('6', '24'): np.float64(0.013757928009634657), ('38', '28'): np.float64(0.005976791518567337)}"
16,8878.646233980218,False,Bound not satisfied,99.57325746799431,"{('6', '8'): np.float64(0.0011819154761731308), ('6', '15'): np.float64(0.00281171329967167), ('6', '16'): np.float64(0.0022540959840268715), ('6', '23'): np.float64(0.04354554692845347), ('6', '24'): np.float64(0.010284931885110649), ('38', '28'): np.float64(0.004164176425616617)}"
17,7988.901480908439,False,Bound not satisfied,99.57325746799431,"{('6', '8'): np.float64(0.0009618329785755532), ('6', '16'): np.float64(0.001122762281475287), ('6', '23'): np.float64(0.03462076636393174), ('6', '24'): np.float64(0.007440273268733644), ('28', '26'): np.float64(0.00024110796396231704), ('38', '28'): np.float64(0.0023984262868645967)}"
18,7188.275767633026,False,Bound not satisfied,99.57325746799431,"{('6', '8'): np.float64(0.0007716177679638735), ('6', '16'): np.float64(0.00022920049418737043), ('6', '23'): np.float64(0.027177939763552317), ('6', '24'): np.float64(0.005123152085230509), ('28', '26'): np.float64(0.0010351566653818978), ('38', '28'): np.float64(0.0007458241986905145)}"
19,6467.91166710539,False,Bound not satisfied,99.71550497866288,"{('6', '8'): np.float64(0.0006087191201175936), ('6', '23'): np.float64(0.02099926744667463), ('6', '24'): np.float64(0.003247978380692129), ('28', '26'): np.float64(0.0015209064394317018)}"
20,5819.907091574387,False,Bound not satisfied,99.71550497866288,"{('6', '8'): np.float64(0.0004703899539066497), ('6', '23'): np.float64(0.015894807162774582), ('6', '24'): np.float64(0.0017421703781555775), ('28', '26'): np.float64(0.0017776197104106273)}"
21,5236.881762418794,False,Bound not satisfied,99.71550497866288,"{('6', '8'): np.float64(0.0003538736582595209), ('6', '23'): np.float64(0.011699968605240696), ('6', '24'): np.float64(0.0005442574221940777), ('28', '26'): np.float64(0.0018674716612596676)}"
22,4712.243557497792,False,Bound not satisfied,99.78662873399715,"{('6', '8'): np.float64(0.00025652007609719765), ('6', '23'): np.float64(0.008272846093590192), ('28', '26'): np.float64(0.0018388791705578056)}"
23,4240.166189191601,False,Bound not satisfied,99.78662873399715,"{('6', '8'): np.float64(0.00017585319625381367), ('6', '23'): np.float64(0.005491593265242012), ('28', '26'): np.float64(0.0017292260282651406)}"
24,3815.352587585379,False,Bound not satisfied,99.78662873399715,"{('6', '8'): np.float64(0.00010960633483564873), ('6', '23'): np.float64(0.0032519496866795783), ('28', '26'): np.float64(0.0015670873550406583)}"
25,3433.080880792035,False,Bound not satisfied,99.85775248933145,"{('6', '23'): np.float64(0.001464972905137224), ('28', '26'): np.float64(0.0013740396512157138)}"
26,3089.091350461029,False,Bound not satisfied,99.92887624466572,"{('28', '26'): np.float64(0.0011661289017040055)}"
27,2779.5783028929395,False,Bound not satisfied,99.92887624466572,"{('28', '26'): np.float64(0.0009550572834989279)}"
28,2501.1445539741835,False,Bound not satisfied,99.92887624466572,"{('28', '26'): np.float64(0.0007491389557771622)}"
29,2250.6501772798733,False,Bound not satisfied,99.92887624466572,"{('28', '26'): np.float64(0.0005540669009287957)}"
30,2025.245183531029,False,Bound not satisfied,99.92887624466572,"{('28', '26'): np.float64(0.00037352560916037447)}"
31,1822.4143454635137,False,Bound not satisfied,99.92887624466572,"{('28', '26'): np.float64(0.00020967836757011804)}"
32,1639.9051288769151,True,124.56530667299695,100.0,{}
33,1475.6683984505469,True,111.96783540380507,100.0,{}
34,1327.8735362123982,True,100.6483458187602,100.0,{}
35,1194.8764330766849,True,90.47654642496505,100.0,{}
36,1075.2033844052364,True,81.3356097370209,100.0,{}
37,967.5189829417504,True,73.1206671107215,100.0,{}
38,870.620862005416,True,65.73757481594613,100.0,{}
39,783.4323450413043,True,59.1018088968788,100.0,{}
40,704.979462644547,True,53.13747515111413,100.0,{}
41,634.3815903221796,True,47.776422046337935,100.0,{}
42,570.852358103246,True,42.95744571201519,100.0,{}
43,513.6848421322203,True,38.62557731489348,100.0,{}
44,462.244392737402,True,34.73144416793234,100.0,{}
45,415.9635078159609,True,31.23069684795556,100.0,{}
46,374.31948342519627,True,28.083495421273845,100.0,{}
47,336.84388039568694,True,25.254048610171097,100.0,{}
48,303.1251434253015,True,22.71020038700334,100.0,{}
49,272.78181836970015,True,20.4230590655542,100.0,{}
50,245.47534021533087,True,18.366664479131558,100.0,{}
51,220.90199347436848,True,16.517689298931234,100.0,{}
52,198.790088443311,True,14.855170960487355,100.0,{}
53,178.89680087166727,True,13.36027103569258,100.0,{}
54,160.99418753061795,True,12.016059218790396,100.0,{}
55,144.88273718763188,True,10.807319389809193,100.0,{}
56,130.38338985718158,True,9.72037548319005,100.0,{}
57,117.33487044003178,True,8.742935125544545,100.0,{}
58,105.59215593356417,True,7.863949217720766,100.0,{}
59,95.02455547773114,True,7.073485825560004,100.0,{}
60,85.51437496999888,True,6.362616912698315,100.0,{}
61,76.95633644605722,True,5.723316600711442,100.0,{}
62,69.25486870498285,True,5.148369777116154,100.0,{}
63,62.32409497132018,True,4.631289993642812,100.0,{}
64,56.086981350632776,True,4.166245705812509,100.0,{}
65,50.47428894299594,True,3.7479940025888303,100.0,{}
66,45.42325498946474,True,3.3718210621827183,100.0,{}
67,40.877747072566024,True,3.0334886485479178,100.0,{}
68,36.78713675668423,True,2.729186033310448,100.0,{}
69,33.10586426877736,True,2.4554867908790827,100.0,{}
70,29.793004472950972,True,2.209309971091914,100.0,{}
71,26.811827246702116,True,1.9878852042466582,100.0,{}
72,24.128939206366812,True,1.7887213389919283,100.0,{}
73,21.71451252536162,True,1.6095782542464814,100.0,{}
74,19.541686384642812,True,1.4484415229842162,100.0,{}
75,17.586319988658957,True,1.3034996384604571,100.0,{}
76,15.826657787727921,True,1.173123543088601,100.0,{}
77,14.243086347198124,True,1.0558482264009872,100.0,{}
78,12.81803770611874,True,0.9503561825686424,100.0,{}
79,11.535547822565455,True,0.8554625390302294,100.0,{}
80,10.381383390523006,True,0.7701016869924217,100.0,{}
81,9.34274345935874,True,0.6933152618822587,100.0,{}
82,8.408005361422507,True,0.6242413370509539,100.0,{}
83,7.56683165264053,True,0.5621047080516076,100.0,{}
84,6.8098468447437,True,0.5062081572000864,100.0,{}
85,6.128592695594517,True,0.45592459933743384,100.0,{}
86,5.515486731491196,True,0.4106900196795637,100.0,{}
87,4.963708280819859,True,0.36999712383259736,100.0,{}
88,4.467124342918535,True,0.3333896278839261,100.0,{}
89,4.020219429308181,True,0.30045712410390707,100.0,{}
90,3.618027433985024,True,0.2708304640182207,100.0,{}
91,3.2560709937447507,True,0.2441776066666211,100.0,{}
92,2.930327078678709,True,0.22019988516403197,100.0,{}
93,2.6371708508981904,True,0.19862864924818582,100.0,{}
94,2.373357294525155,True,0.17922224600151868,100.0,{}
95,2.1359613793824668,True,0.16176330456935553,100.0,{}
96,1.9223127522558667,True,0.1460562942655223,100.0,{}
97,1.7300331170788832,True,0.1319253284618171,100.0,{}
98,1.556989005466972,True,0.11921218957379358,100.0,{}
99,1.4012605792237434,True,0.10777455271482894,100.0,{}
100,1.26110801130142,True,0.0974843881692991,100.0,{}
101,1.1349735614186431,True,0.08822652457910979,100.0,{}
102,1.0214545215641118,True,0.07989735664575573,100.0,{}
103,0.9192890603770861,True,0.07240368281850934,100.0,{}
