,,Mean,SD,Mean_end,SD_end
67,21,0.8896006587126474,0.05283672209546718,0.9050665241630329,0.0026608229574342323
67,22,0.8855671090545318,0.07163429565863981,0.9054146379343264,0.002630433688236683
67,23,0.8865929390983742,0.07713422472327773,0.905409232161196,0.002628034471542585
67,24,0.8859044634811725,0.06554602867048835,0.9054693450518742,0.0026218998459513593
67,25,0.8864665242157694,0.06549521207199663,0.9054828336824041,0.0026197261585075493
67,26,0.8861268678153263,0.06354006796236392,0.9055289008017754,0.0026288259486270055
67,29,0.885813177731142,0.06920188004777722,0.905522133725235,0.0026327967116073483
67,30,0.8874465621374281,0.05573677007618919,0.9049792224256971,0.0026608219140048404
67,31,0.8881856301988877,0.0600804165859907,0.9057446210083155,0.0025967622313719163
67,32,0.8875948625962952,0.05612476456410104,0.9051484009067354,0.002666081424188932
67,33,0.8878768866897377,0.05556926156214264,0.9051583613730492,0.0026543666363064216
67,54,0.8879576143230348,0.05657939284000161,0.9051626624259234,0.0026270372433659156
67,57,0.8876864085308773,0.05698646492669672,0.9052174190806933,0.002649281250640214
67,58,0.8876560997718294,0.05656013564723524,0.9051736707299755,0.002651853997428991
67,59,0.8874729961858261,0.05658021000419735,0.9050318283789254,0.002654800280145319
67,60,0.8867244881102679,0.05601962652707378,0.9043122139006807,0.0026401029183491273
67,61,0.8867238124996512,0.05602212787024176,0.9043128658860167,0.0026404235061360773
67,62,0.8872238117161375,0.05704536894434158,0.9048533177028699,0.0026515231423716243
67,63,0.8872238123969246,0.05704536124079512,0.9048533142647864,0.0026515214878835396
67,64,0.88723502396863,0.057051910552753195,0.9048523664647574,0.0026484686721271037
67,65,0.887235024638183,0.057051899068800475,0.9048523612103332,0.002648466147654536
67,66,0.8872350239318729,0.057051911147344814,0.9048523667289667,0.0026484687990711376
67,69,0.8870171656803417,0.05656081673647264,0.9045498009157816,0.0026259689574051294
54,1,0.8877568845631115,0.05695771014881467,0.9052398865171575,0.002644072320913199
54,3,0.8876065521920301,0.057131931315146094,0.9051835898406707,0.0026483511786702376
54,6,0.8876406992115401,0.057148301778519275,0.9052179261637866,0.002647784716215366
54,13,0.8875549911698835,0.05721336462746857,0.9051701355220835,0.002649061945589307
54,14,0.8876081315419846,0.05718143382047215,0.905205682356441,0.0026489860017886698
54,20,0.8873143007104045,0.05752117478211706,0.9050398124604239,0.0026505537883807512
54,21,0.8874697212405865,0.0576491523346619,0.9051793809469095,0.0026503101109807683
54,22,0.8874720096004738,0.057321219776530825,0.905152415108247,0.002653573561364819
54,23,0.8881096156570838,0.05569634430124895,0.905246155744841,0.0026464815506851273
54,24,0.888058779276868,0.05480118918086524,0.9052167489097462,0.0026468080264568793
54,25,0.8873228990313496,0.05765152246908896,0.9051618439142567,0.002654168363743455
54,26,0.8871845619483438,0.05781936704453917,0.905212061046804,0.0026636151992669565
54,30,0.8876925795874596,0.056278270117032896,0.9051709474878772,0.002650865737415155
54,31,0.888304495215343,0.0580305612265494,0.9057628875268517,0.002615265918267169
54,32,0.8875925594970895,0.05638199467110655,0.9050550604994787,0.002641983497965946
54,33,0.8877235129095319,0.057334292087639016,0.9052969353799357,0.002646181830595677
54,36,0.8874787871516508,0.05693912215604983,0.9049879177929898,0.002639637923819496
54,42,0.8877435702375183,0.05695076109810645,0.9052355782011201,0.002645785418431376
54,43,0.8876832174854183,0.0569315870635222,0.9051719972625825,0.0026447779943536104
54,44,0.8875643078984589,0.0568872492608639,0.9050540093911389,0.0026439051770695545
54,45,0.8876150280849505,0.056870633870835484,0.9051004836293676,0.0026456770021332262
54,46,0.8875912046270343,0.056855296371214094,0.9050691059821803,0.002644504235159945
54,48,0.8876945234469263,0.05702231950980897,0.9051923851614426,0.002640346178660527
54,49,0.8876689496387496,0.05706919156531413,0.9051807328357011,0.0026423182660600428
54,50,0.887723499163349,0.05700308856520552,0.9052153751240274,0.0026414766545184726
54,51,0.887704153569304,0.05700093712262056,0.9051958760455483,0.002640979874764895
54,52,0.8878039379039503,0.05700428979779885,0.9053101716743696,0.0026478067265508945
54,53,0.8877275176815475,0.056974422159888516,0.9052168429770789,0.002642577987412524
54,57,0.8877412529030344,0.0569444970615437,0.9052375015888712,0.0026459447236929245
54,58,0.8878458608263136,0.056999814511777984,0.9053439812441293,0.0026490690304602003
54,59,0.8876898024832331,0.056949164532222936,0.9051905687944173,0.0026447980221579004
54,60,0.8876790319789414,0.056901798889378664,0.9051899555848562,0.0026457711995588043
54,61,0.8876790132641882,0.0569018687804971,0.9051899657165742,0.002645776083853052
54,62,0.887653805199583,0.05687958422648499,0.905159172864544,0.0026442585741981105
54,63,0.8876538058050907,0.056879582048415686,0.9051591729178335,0.0026442585979416385
54,64,0.8876497163516505,0.0568915425323041,0.9051547068752807,0.002643642481001209
54,65,0.8876497168341685,0.05689154188079741,0.9051547073742492,0.0026436427152211825
54,66,0.8876497163274518,0.05689154256525002,0.9051547068500345,0.002643642469094414
54,67,0.8876065118626286,0.05696570333311357,0.9051189764807577,0.0026437110626313385
54,69,0.8877122500077923,0.05695708973271825,0.9052091639481349,0.00264309692351307
1,2,0.8869786056446413,0.05668697407683783,0.9043674669007912,0.0026171832500663027
1,3,0.8870007332018353,0.056637503043602946,0.9043521637567048,0.00260964066211402
1,7,0.8871295266703726,0.056705140950476206,0.904521940271683,0.0026159012928484797
1,21,0.8872471699294417,0.05728479374518739,0.9048302409577431,0.002638346788516318
1,22,0.8879774205415217,0.05683029713100338,0.9053838852560343,0.0026419235626528106
1,29,0.8879545706987454,0.05682298999471979,0.9053538872415261,0.0026400170705629
1,30,0.8878382021971881,0.0538870515317052,0.9049901326138252,0.002645819867021126
1,31,0.888106614084366,0.056312786407517114,0.9053865677860631,0.00264236747262487
1,32,0.8861473172029956,0.07025915365684557,0.9053638993785391,0.002638169782722036
1,33,0.8885638104731085,0.05425817820475749,0.9053637473917446,0.0026386026241034064
1,36,0.8878911757932807,0.05690471720279204,0.9053400377942573,0.0026432830923659896
1,37,0.8879770402245394,0.056831752226037695,0.9053840942781408,0.002642022937595454
1,38,0.8879497559720033,0.05634262094599353,0.9053457136731274,0.002645233749272047
1,39,0.8879932479193512,0.05656864963331933,0.9053988579004449,0.002642858402208118
1,40,0.887329358628768,0.056912878848242136,0.90482227539516,0.002635176930794304
1,42,0.8878859253036101,0.05671966409725416,0.905313389223918,0.0026432243966939997
1,48,0.8850725105316741,0.07483038998414576,0.9053843680208902,0.002634672390616182
1,49,0.8880139599161976,0.05656857828998878,0.9053922198474539,0.0026400126276181664
1,50,0.8880241147226324,0.05657004348156648,0.905402777852512,0.0026403728989283274
1,51,0.8850906845252803,0.07460246921517534,0.9053828523962044,0.002635116588291867
1,52,0.8850928302295451,0.07495657988840101,0.9054216390975345,0.0026371430131753586
1,53,0.8850795345363152,0.07476964169592581,0.9053877798443121,0.0026355324988114057
1,54,0.8850976034772496,0.07469759123783908,0.9054000276976532,0.0026363226993074747
1,59,0.8876519132276968,0.05484039366436565,0.9050053096836801,0.0026472737069731644
1,60,0.885342071540504,0.07457329011762075,0.9053227701760116,0.0026447924151886994
1,61,0.8853420909636499,0.074573097131088,0.9053228777349857,0.002644843191930565
1,62,0.8853468765303859,0.07454423063029929,0.9053289648077647,0.00264496543041505
1,63,0.885346876545135,0.07454423009557265,0.9053289641965794,0.0026449651420273183
1,64,0.8853341305952296,0.07444899072433968,0.9053201976502648,0.0026449223460864213
1,65,0.8853341306552488,0.074448990025606,0.905320196809233,0.0026449219490751507
1,66,0.885334130592189,0.07444899075955236,0.9053201976925787,0.002644922366038554
1,67,0.8853530274681812,0.07461004788024816,0.905331922417201,0.0026448472323109726
1,69,0.8853479131147619,0.07456719789173219,0.9053290148576827,0.002644876211708563
69,1,0.8845724297125934,0.07949797822305978,0.9045241254220083,0.002707175837966555
69,3,0.884964812040702,0.0744699266812672,0.9052092672954546,0.0026474654663278126
69,6,0.8849677860175386,0.07442272299287805,0.9052021264138767,0.002644077834444373
69,13,0.8854218364158114,0.07508002527364079,0.9054625152838484,0.002660525872926288
69,14,0.885471952277414,0.0714431763276522,0.9054935003667482,0.0026388767095574203
69,20,0.8874532490806769,0.055321442759239205,0.904915725345562,0.0026663544770497683
69,21,0.889626567679901,0.052948345038262415,0.9049530906625952,0.0026645827635352233
69,22,0.8858021815932813,0.06895424716657522,0.9054889431608236,0.002626109848459787
69,29,0.8854445933137383,0.0716323781095478,0.9054934528606684,0.00263602391934081
69,30,0.8873121317627317,0.0557178676483322,0.9048634684333524,0.002661792006081633
69,31,0.8880685356861443,0.059909739562511326,0.9056580981634499,0.0026014025288804716
69,32,0.8874623466941045,0.05587113870624001,0.9050489571354849,0.0026714932303617362
69,33,0.8877472656637321,0.0557631244884909,0.9050847170974726,0.0026563045305343755
69,54,0.887906537602034,0.05674054602231585,0.905257196712528,0.0026318267913681445
69,57,0.8876625345921114,0.05698842001366641,0.9052011093976952,0.002649900107950828
69,58,0.8875541823923203,0.05697561498360358,0.9051023209556835,0.0026481864446662572
69,59,0.8874357508400876,0.05698275258126506,0.9050078380040334,0.0026493492498220065
69,60,0.886824589122102,0.056099466168886614,0.9043891647994244,0.0026360786655508736
69,61,0.8868178538650267,0.0561241087641943,0.9043952850101431,0.0026390808291521803
69,62,0.8872200742957588,0.05703246770698263,0.9048409516256153,0.00264981580762563
69,63,0.8872200761275953,0.05703244847845171,0.9048409432536335,0.0026498117774838657
69,64,0.8872330416517985,0.05703744931236607,0.9048429029295028,0.002647228113953417
69,65,0.8872330437777894,0.05703741945878952,0.9048428901893875,0.0026472219906108576
69,66,0.8872330415368036,0.05703745085793158,0.9048429035700374,0.0026472284218268484
69,67,0.8869319821515025,0.05591141420135749,0.9043857259206125,0.0026110046418197992
36,1,0.8876390303309133,0.056993095264654674,0.9052064656149549,0.0026445641732048453
36,2,0.887635332594715,0.05696894165315307,0.905292481861927,0.002651118039101609
36,3,0.8876355425786695,0.05696867037997836,0.9052929499716829,0.0026513395704380366
36,12,0.8875918038878325,0.05692358219401999,0.9053085498659862,0.002657207818235477
36,20,0.8876734693946053,0.05628204453528874,0.9051867773693443,0.002655931693936098
36,30,0.887620041612704,0.05596593965280732,0.9051464644453469,0.002661495291054605
36,31,0.8880671190224615,0.0587122498317522,0.9056386554231329,0.002619666905707867
36,32,0.887525835153689,0.05659137106431561,0.9049983285992454,0.0026383979427460273
36,33,0.8876357207592175,0.0575456876543327,0.9053107775401286,0.0026455116358075235
36,35,0.8873418558479371,0.056444551511064985,0.9048160230047883,0.0026356649771363577
36,42,0.8877649889275898,0.05692878370787585,0.9052802728238398,0.0026493216386203155
36,43,0.8877965913499127,0.0568296131124145,0.9053042681299497,0.0026530179110607274
36,44,0.8878063392886031,0.056978633738105335,0.9052104040567741,0.00261673623473753
36,45,0.88781523047777,0.05691880449852226,0.9053178073472016,0.0026468013979842535
36,46,0.8878441678521396,0.05684973086311008,0.9052729748015653,0.002637911973796811
