,,Mean,SD,Mean_end,SD_end
7,20,0.9180541802082954,0.20871242363481382,0.9112436012635511,0.0008258326686907268
7,21,0.9020105954459942,0.4082051586935976,0.8923178997477266,0.0011864014246660455
7,22,0.8757574053626644,0.07046814314781001,0.8975481980256313,0.0010273980573986664
7,23,0.896961934246431,0.18384057491707587,0.9010862961165672,0.0001831295299028838
7,24,0.9018742302959646,0.22251824753375815,0.9003507665608853,0.00033069173781174007
16,1,0.9057015985343911,0.21533426677393197,0.8957897546242684,0.00027843746905680845
16,2,0.8759095516928637,0.07246890790538392,0.8787597053346917,0.004368248411818749
16,3,0.9035894188458371,0.21162640270722788,0.9036262366503474,0.00017382555322934494
16,4,0.894912348697323,0.0704092613877469,0.9042694798182336,0.00030379258506420953
16,5,0.903166748898876,0.19390060370861265,0.9020359988652197,0.000294960811665135
16,6,0.8743258157571165,0.07460463930516888,0.8738496812351573,0.006189048337770025
16,7,0.8864520316907675,0.04492084610174004,0.8943924577604487,0.00012568691842888746
16,8,0.8741237352201056,0.07461121240496339,0.8741257909954153,0.006082824640832222
16,9,0.9039966645802496,0.09977983129117067,0.9035607340769622,0.000373123777856947
16,10,0.908739839757787,0.26100860781295715,0.8986074819822315,0.0003109793644552339
16,11,0.9058599846880724,0.24111357876809833,0.8984857413225901,0.0003057733634535804
16,12,0.9068417108587329,0.14049839941574208,0.8990941507485128,8.640016535131443e-05
16,13,0.9180298092534224,0.2760643832630154,0.9004801981260684,0.00044562787667093645
16,14,0.8979036663816959,0.10191400480476241,0.8978140219626436,0.0002451069357041857
16,15,0.8990140576833532,0.10100713048979763,0.8980560399086958,0.00020491187753983006
16,17,4.071348274841039,33.67275002641706,0.900349763974619,0.00031483486358321124
16,18,0.9636027550686664,0.19430607022543908,0.9104161387611005,0.0005675989330554934
16,19,0.9225529100359933,0.25471130389913277,0.8932614170436017,0.00019795664609363657
16,20,0.8941909253160664,0.07182292921134448,0.9113784846240298,0.0008376732017937354
16,21,0.9085773809401461,0.4855403356028123,0.8924136707102484,0.001772176849494045
16,22,0.9089510605709961,0.24975655505978023,0.8997241375829226,0.00038377169577280074
16,23,0.9411390328756305,0.5812346004119464,0.9004555278068802,0.0002324407249125
16,24,0.9019334946273828,0.22400583492191078,0.9003390247282194,0.0003243023561184594
3,1,0.9209186239286303,0.15997812034968234,0.9093597171780448,0.00014852443277359363
3,2,0.9203537442004792,0.15559937574853777,0.9093313759989826,0.00014787686224165063
3,4,1.0503795308609685,1.05383719739098,0.9051322822385259,0.00028761511238827237
3,5,0.9589640127229946,0.40124313345096074,0.9049284996020016,0.00015608052422457847
3,6,0.9044063091268351,0.15404652259363774,0.901575756793451,0.0002920526569797067
3,7,0.8988533109393136,0.10250725092047853,0.9019504579385417,0.0002988724069380596
3,8,0.8986314915647345,0.10014731660952765,0.9019158022870127,0.00027313024030202346
3,9,1.0299975292996615,0.857684583571071,0.9054472976937745,0.00031373421529234746
3,10,0.8888776999349367,0.06740518837211756,0.8996136216028463,0.00023001418775304996
3,11,0.9681838532895188,0.9493589065276056,0.8924830053323589,0.00010710308123647125
3,12,0.9557222720021149,0.1815235824256675,0.9066072269557663,0.00032665001521514663
3,13,0.9557261146693904,0.18155100538314908,0.9066072506721683,0.000326643380831937
3,14,0.8943357044508616,0.10017279296073885,0.8994228864420648,0.0003500124839303419
3,15,0.9040024761060131,0.17527564001155047,0.8998391227795388,0.0002796705562064647
3,16,0.895324932377563,0.08848588155986604,0.9026392525615964,0.00015166794621595379
3,17,0.8996041504178042,0.13663016860610802,0.8994132652756687,0.0003066867468349527
3,22,0.9109204795100474,0.23057331900414657,0.9040113930649597,0.0006031498003251229
3,23,0.8943206483854481,0.05349150228672575,0.8990881522005681,0.00031067336834870475
13,1,1.2261882346263402,2.819319090987877,0.9067815110511931,0.0003089487028331489
13,2,0.9211363651263098,0.1583974787282062,0.9092933849547673,0.00014881196876011778
13,3,0.9568876787040969,0.18984715886165618,0.9066127291924867,0.00032895603457601646
13,4,0.9555543300408247,0.19504053057404244,0.9049540113002158,0.00031169957871900373
13,5,0.9514378579712822,0.1656447628664081,0.904954750504137,0.0003076705372742086
13,6,0.9067784423321976,0.17987601975741865,0.9015872686506643,0.00030984476440549125
13,7,0.9017781848502363,0.07259990480629483,0.9029772809382507,0.00011709587109592603
13,8,0.8933811750456411,0.0703093944595461,0.9008645301964125,0.00025875363245104766
13,9,0.8891677267209768,0.04581436127109661,0.8991989094991544,0.0004242781760708095
13,10,0.9032992016900263,0.1991080647132877,0.9001951017761589,0.00011805407713952334
13,11,0.9095261429531661,0.24297448962762902,0.9002321247764032,0.00026410765448440165
13,12,1.003957802188463,0.3316716278032096,0.9662175168252256,0.06677418284980992
13,14,0.9170748781962883,0.1583403799212452,0.9040135960615366,0.0005021519011095735
13,15,0.8975228933268602,0.08236432889637992,0.9028187104139874,0.00021280879767265047
13,16,0.8843016634167449,0.05050768295343434,0.9039464195640969,0.0010702832902987013
13,17,0.906443848899532,0.25916298690862194,0.8971884437722132,0.00041695337579881635
13,18,0.8878498951466046,0.050394189313391756,0.899690821015445,0.00039523118563060584
13,19,0.8958516333145191,0.07486332726834917,0.9020393335877224,0.0001409254462638646
13,20,0.8889909952035946,0.09573021726218499,0.9003903174399701,0.00030999790315671907
13,21,0.9048473048398248,0.21460616267968605,0.9030666444305159,0.00048349586594525215
13,22,0.9337561666161194,0.3229528730455734,0.9014186225645512,0.00012461988625919062
13,23,1.0581498411626622,1.4486487854034824,0.8998768578896491,0.0003152902410190181
13,24,0.8787894905708794,0.07253458428804879,0.8889136987146684,0.00042254948032160024
21,1,0.9119103570477516,0.1918965355433826,0.9062404759844869,0.00014399307451680383
21,4,0.8921595664335198,0.04665511561847203,0.9019324593984057,0.0002068025180398328
21,5,0.9311002997476622,0.21381056954820032,0.9029067534725198,0.00014645364005370936
21,6,0.9164009433015642,0.29593092915495073,0.9090640289135663,0.00019571772432033706
21,7,0.9056103385471921,0.2018586076911898,0.9015890502578876,0.00015842662818729773
21,8,0.9127587681266552,0.2629210756049414,0.9089086605362721,0.00021074043416593094
21,9,0.8859646269740061,0.07439632661801344,0.8976218143466029,0.00017645373413726124
21,10,1.0647838481932317,1.8844820080992934,0.8979567944242112,0.00032941020047179095
21,11,1.154425152850088,2.7331144352845214,0.9033634579593662,0.00020307168426290486
21,12,0.8908158996729215,0.18251994380468198,0.9039853847220988,0.0006195302361258981
21,13,0.9077584027233148,0.328204780687444,0.9039470745713168,0.0007210769554515719
21,14,0.8862945211590055,0.04419980223025993,0.9004766145514898,0.0002905027897944417
21,15,0.8957300228650127,0.10176455693722919,0.9103514401628752,0.0007675880036617338
21,16,1.2339082481136758,3.4734969773524362,0.9017237523304639,0.00014868900743472026
21,17,0.912723742157832,0.18565729129177166,0.8983811392484972,0.00010971447948213566
21,18,0.9086655091588103,0.22208089307769519,0.9014912727372105,0.00016311564985994542
21,19,1.257045391521015,3.361159405728359,0.8980645147988464,0.00014945612223221346
21,20,2.5065657581252356,16.339512022536923,0.9014369550235095,0.00014269204965621922
21,22,0.8877437580901996,0.06929027792716144,0.9048463113743619,0.00037596501831137566
21,23,1.1940406607541918,3.2651582628072138,0.897734353335179,0.0005824126185048608
21,24,0.9098824189479693,0.34476628214140176,0.9039397715527759,0.0007222066928806378
19,1,0.8932686940266222,0.03198013033442028,0.8994740451861197,0.00034377329736114885
19,2,0.9042791137493168,0.281765642147252,0.9271254787610863,0.0029898206369812367
19,4,0.8957877348082122,0.14735234517492884,0.9000320849095099,0.0002466442914188286
19,5,0.888139513669188,0.07113976820918516,0.90028958186637,0.0003352121179578363
19,6,0.9032253736363199,0.26885252997629194,0.9268322327962605,0.0029578602674449716
19,7,0.889993724657869,0.08098467174783432,0.9146839706825263,0.0019270132464821233
19,8,0.964206801922209,0.886620046335084,0.9297766751064652,0.007641223651173567
19,9,0.9243639209425913,0.09219466758037671,0.9035740203323339,0.00013570008140735023
19,10,0.8927441909900509,0.0776900012609471,0.9031916353514381,0.00013727402321162875
19,11,0.9132960728512799,0.2977867799907355,0.8991421241656291,0.0002480962050908433
19,12,0.9018930519085869,0.16233808768643862,0.8992152979082659,0.0004035140984590924
19,13,0.8960932547936036,0.1011200627272168,0.8992850235523348,0.00014077109042805316
19,14,1.91613510245334,9.199935889773645,1.1645156553946565,1.1652233041189195
19,15,0.9494137476888983,0.6082788206889359,0.910322178664483,0.001138307513161028
19,16,0.9079510091452053,0.16154830647025972,0.8945203504441694,6.883026910612871e-05
19,17,1.0450095378594804,1.6575365821273098,0.8990445386787472,0.00039726807583345995
19,18,0.95530392554802,0.7937062409108648,0.9146706975553667,0.0015118653718090122
19,20,1.0858464269919097,2.099911985676435,0.8981108291906937,0.00029201359165817697
19,21,0.9820009090983592,0.6075499249782513,0.8978598607179766,0.0001307081530590593
19,22,0.9646197630741922,0.8295151271586767,0.8978993180167907,0.0005537682785069091
19,23,0.9110324527834087,0.2350474392673572,0.8987322678280558,0.0002739843522812319
19,24,0.90427946292466,0.1454917862916474,0.8985882577889033,0.00014066303150344812
20,1,0.8898863102846866,0.06712376158216929,0.9017664683033094,0.0005668532920718814
20,2,0.8839278445611972,0.09777392615125065,0.9270813705397829,0.0061716911110994074
20,4,0.8926624776612815,0.07131712388445412,0.9015316046553427,0.0009589508093941391
20,5,0.9103655348720662,0.24406025036876208,0.904510019425183,0.00016033129697439854
20,6,0.8913496084147555,0.20845701778617798,0.9382935328112664,0.012447865645387749
20,7,0.9222876360986985,0.1820149265243209,0.9109448483864737,0.0007210232590335983
20,8,0.8892467856626263,0.1858547682382085,0.9358767448842334,0.011056796693836217
20,9,0.8965193422895269,0.13121144220524006,0.9123578866550307,0.0018435738527585565
20,10,0.8915131478250642,0.1085877153592343,0.9051508720142204,0.00014430887573064572
20,11,0.9060066655440245,0.2060049572231915,0.9012674917383018,0.0005928616057474089
20,12,0.8932572320081423,0.12071536180447762,0.8999259200015594,0.0003585413439429721
20,13,0.9007184534866135,0.20759984897803072,0.9002959800702011,0.0003104740842355246
20,14,0.8969144350660283,0.1689653406270228,0.902501875503228,0.00021708723855841735
20,15,1.0010798093195825,1.040007305195929,0.9020877169901803,0.0004447141787953497
20,16,0.8966493196351224,0.07271126952236623,0.9117716217360828,0.0010497788017080935
20,17,0.886360942952423,0.099935120878581,0.8994960453022511,0.00015780240185757312
20,18,0.8865061934004536,0.07014080770668364,0.8989805006207752,0.0003668288541670101
20,19,1.3280017698434423,4.681826870018522,0.8970748021830719,0.00021817896027992572
20,21,0.9035763371828913,0.4156523391466969,0.8931869774191098,0.0011555363732850329
20,22,0.8768204320446277,0.07387983792922595,0.8979292923378116,0.000975008378002922
20,23,0.8984615030115709,0.18234900093715642,0.9010989852702872,0.0001646763213507237
20,24,0.9019305891566703,0.2226549978108592,0.9003279443705997,0.00031401897047077904
12,1,1.2282436606795029,2.839083585222085,0.9067815583385422,0.0003089462248436652
12,2,0.9213182816415788,0.15932290173475178,0.9092963472693171,0.00014897133476106302
12,3,0.9568836278329921,0.18981771727450372,0.9066127169452084,0.00032895231688826696
12,4,0.9552653149726502,0.19290558340280892,0.9049528835255612,0.0003117692468407954
12,5,0.9514110391044482,0.16545880696405427,0.904954609008638,0.0003076788198390687
12,6,0.906778531967432,0.17987698988216033,0.9015872698081376,0.0003098446700092476
12,7,0.8956677870693891,0.05897471923352356,0.9005561353661575,0.0003589641798727906
12,8,0.8938952848494648,0.06776796539413384,0.9009828748654104,0.00022650407889946073
12,9,0.8891920919050205,0.04574466308667143,0.8991959735969494,0.00042289475000280904
12,10,1.068422441514917,1.7848909103791666,0.9001220186189087,8.15036889605738e-05
12,11,0.9061367518792212,0.2059977492396568,0.9002161760307162,0.00025327158482475184
12,13,1.002938882452498,0.28769125306846205,0.9808671543908977,0.05217185575304269
12,14,0.9059400946336336,0.2088847779865323,0.8989765628420059,0.00034766295640552503
12,15,0.8906258514766942,0.0389957287072554,0.8990239411848996,0.0003162393507849248
12,16,0.9002739220104891,0.16650647761507473,0.9032041444859888,0.00033907922465095994
12,17,0.8922981265112931,0.06515847205431616,0.899881719531768,0.00012947556106212272
12,18,0.9056976926673923,0.2224237589981543,0.9011973280860083,0.0016775661981342364
12,19,0.891753800405035,0.10124471708489576,0.8988214647553109,0.0003672559596530961
12,20,0.8878802452143377,0.046540832254474925,0.8998325225551632,0.0003629541501517316
12,21,1.4282947758708755,5.47045772402992,0.9033523001110096,0.0005174599819604985
12,22,0.9081035361063039,0.19779702221037912,0.9000768352065209,0.00024434159045218874
12,23,2.8217451925958277,20.335454515882315,0.9001095459655876,0.00031254062390447223
12,24,0.8798636844646957,0.07280573475343388,0.8909261117867237,9.122126038246312e-05
6,1,0.8756696836270875,0.07340887424097632,0.8914057791774954,0.0006347698766585257
6,2,0.8807907955054348,0.07205703570830874,0.8964898162226606,0.000110479653277954
6,3,0.9016248371033269,0.09854863619503934,0.9019104498421175,0.000278299289613261
6,4,0.8900050788401341,0.07435095448628781,0.8997433756725763,0.00028906950917794084
6,5,0.8897719408295497,0.07417431989605253,0.9003551060552912,0.00031285031708853017
6,7,0.8879304323420655,0.08890930278538697,0.8973168871874204,0.0003260647236076217
6,8,0.8881509235676026,0.07348369437234939,0.9001556345838538,0.0003324700245631612
6,9,0.8906401468912863,0.07511572348243511,0.8993585105483463,0.00035081370981171456
6,10,0.8858996656599839,0.07557153059983537,0.8958527445578468,0.0005799112185799476
6,11,0.8898650963471114,0.07778868216964646,0.8996568568356846,0.00029688200922692553
6,12,0.9025106514625251,0.10565986218327995,0.9019275806769106,0.00029704404976933747
6,13,0.9021428683227014,0.10283891828787856,0.9019178956077312,0.0002902727200782457
6,14,0.9021223958966722,0.1618050261041694,0.900005718171418,0.00030410283877319386
6,15,0.8895786115818272,0.0571232095522574,0.9177209916799257,0.0016855705207900803
6,16,0.8940990106201552,0.11191367706189297,0.8912443209524323,0.0008388309664162313
6,17,0.8916741370202216,0.08083045743347612,0.8975701815278807,0.0001398457599469995
6,18,0.8850694064204044,0.18285816751979028,0.9769613889707746,0.04862218893865761
6,19,0.888617748961366,0.07911931603068595,0.9028662007605976,0.002734929024139661
6,20,0.8998391908790989,0.25700259485435434,0.980295580442993,0.05597351190252311
6,21,0.8846305701310573,0.12476933675261138,0.8872771449191843,0.009112816554044344
6,22,0.8961724570174084,0.10550988781510996,0.9012520512812756,0.0005929326271507541
6,23,0.8965163480797227,0.10037716675198981,0.9274007630874851,0.005279620047935101
6,24,0.896325124407898,0.08701307067107618,0.9028720540556522,0.0005281649901464541
2,1,0.9678531236491698,0.45194734369866435,0.9091295135104367,0.00014579205842751023
2,3,0.9460323493745413,0.2637679535512585,0.9089603136550463,0.00014425612940826714
2,4,0.9390045799247403,0.29444850540977585,0.8996185455043579,0.00039356510125649247
2,5,0.9593422214132986,0.3236003953142653,0.9041118477846973,0.00031088140038283766
2,6,0.8837494912940275,0.0725688681631076,0.8986132997101608,0.00023671495354756096
2,7,0.8883708827308675,0.07925200197049964,0.899037711506,0.0003618060762119809
2,8,5.477836469985974,48.557411054120124,0.9003916788540005,0.0003143986808890225
