,,Mean,SD,Mean_end,SD_end
29,24,0.8898340653598885,0.04501865856126981,0.9005718753197348,0.0003899847756640859
29,25,0.889083705047496,0.04550111286255489,0.9002457892620112,0.0004434506649538189
29,26,0.8989815314430505,0.03384466186664295,0.9035254627903058,0.0001546543436486005
29,27,0.8921104761885225,0.0452177316472402,0.9007812901775262,0.00030194875892393505
29,28,0.8944335201452939,0.04094346727988411,0.9010836730084612,0.000262089287128405
29,30,0.8905994464708328,0.0475696930255414,0.900741682991557,0.0003322950729209698
29,31,0.8892710810378875,0.051075551012365925,0.9003467274274984,0.0003651028690478415
29,32,0.8945019689186949,0.03943917549174081,0.9019005289823901,0.0002155907391948332
29,33,0.8899504910945998,0.049121483094204464,0.9004881305217115,0.00034513785690131534
29,34,0.8898680811373555,0.0494548489214162,0.9004298981152522,0.0003415733169151786
29,35,0.8883228539592574,0.05326974903519555,0.8999955936812263,0.0003868337733500598
29,36,0.8900365163582545,0.04900757662088108,0.9004958336821194,0.00033966273730420707
29,37,0.8896225997188674,0.05013955412601103,0.9003222273391611,0.0003422256597362785
29,38,0.8901226150340911,0.049001258126429414,0.9005997122997045,0.0003423044286283998
33,1,0.8850227188889009,0.07151172839377624,0.9013745244414569,0.0003202700912407022
33,2,0.8896384126138666,0.050235303141687296,0.9002636580552997,0.0003556093018160751
33,3,0.8887656953844528,0.04873924930794293,0.8993908051364727,0.000337069629870354
33,4,0.8907098502550169,0.04858654772365759,0.9011066238063098,0.0003355719717428999
33,5,0.889550182633644,0.050060794611286895,0.9002467866557079,0.0003422476902787516
33,6,0.8873776793218444,0.06523038787920594,0.9002512739088315,0.00034502520368788193
33,7,0.8926649749336204,0.04783790545478599,0.9018243758245116,0.0002650372631774536
33,8,0.8897274013117964,0.04906716931611386,0.9002493530665062,0.0003418237752869582
33,9,0.8899886295084881,0.049065613483315354,0.9004882639249682,0.0003426428407720759
33,10,0.8901189773791772,0.04891507521341893,0.9005565709017059,0.00033850213492606573
33,11,0.8903054216831888,0.04844836175186558,0.9005025917571525,0.00033852203905943067
33,12,0.8974553664007974,0.037343334591848625,0.9032903383921022,0.00016760670352461782
33,13,0.8830034704459512,0.05741410786880076,0.896652886832724,0.000582637347262925
33,14,0.8911761815388678,0.04945509573352491,0.9011737169359841,0.00026883917575565167
33,15,0.8881710562349224,0.05966658116725339,0.9009566921072539,0.000339759846422991
33,16,0.8878769353169295,0.056276759314197046,0.9002365150263474,0.00036629499873590927
33,17,0.8905531600501423,0.04870113235897774,0.9009644848818401,0.0003380107352996954
33,18,0.8904339923155752,0.04822174322900042,0.9006683122764199,0.00032971917516117156
33,19,0.8890996228670629,0.04971451285923584,0.899927295873509,0.00036085151241099
33,20,0.889546190821179,0.05008641127579533,0.9002466036847986,0.000342116420934033
33,21,0.8896225351877756,0.049840359729009125,0.9003008443254646,0.00034521878150508195
