,,Mean,SD,Mean_end,SD_end
14,7,0.8876046350764701,0.05462579845596549,0.9006819217041704,0.0002941890933889695
14,8,0.8861619619017136,0.054566893707152515,0.899368634206031,0.000324815865218487
14,9,0.8870762591258347,0.05447076955127256,0.9001974946020187,0.0002984135949556303
14,10,0.895448888277834,0.023320408579075476,0.901396134020428,0.00021883416395142522
14,11,0.8969826565594143,0.021489666685053428,0.9014603164273718,0.00021397736595796328
14,12,0.8852612883611836,0.05526493695481422,0.8986313124118268,0.00026621842937225106
14,13,0.8881167811541106,0.05224854258260743,0.9006340663866975,0.00028945711656534875
14,15,0.8857175183360061,0.05410638108703773,0.898908744667193,0.00027362749414884064
14,16,0.8994019492572154,0.011976192923687698,0.9018292364696666,0.0001778043233166922
14,17,0.8864452326219373,0.0583222732622771,0.9004003868021622,0.00030030899652645695
14,18,0.8874566164742466,0.05452647118454902,0.9005170722888506,0.00029943429291791974
14,19,0.9226387481231689,0.10699229865489926,0.9138501281000757,0.0011604679370960489
14,20,0.887442281978631,0.05456961887500617,0.9005156579556741,0.000299887295878484
14,21,0.9226387656032928,0.10699257223853438,0.9138501390666078,0.0011604684784946066
14,22,0.9226389695807709,0.10699576428100958,0.9138502670133551,0.0011604748844442991
14,23,0.8874423131953542,0.05456956244595278,0.9005156563419584,0.0002998862206247648
14,24,0.8993745350864571,0.012061374687064466,0.9018279896699454,0.00017736963924714377
14,25,0.8916210477677259,0.038823479718262624,0.9011391152738504,0.0002433166090501673
14,26,0.8871996670892509,0.0554451112982699,0.900475796925627,0.000302764658461372
14,27,0.8913285254680898,0.04003121426476572,0.9011064176768147,0.00024604032924896825
14,28,0.8835298623930342,0.06768303669348437,0.8990118772626824,0.0003162752680316071
14,29,0.8872791970007705,0.0545356805200997,0.9003788177168218,0.0003009895448559695
14,30,0.8872284873105208,0.05453469491274194,0.900347389161152,0.0003005612042237003
14,31,0.887215330719407,0.055381741390885614,0.9004767183964164,0.00030306586282817256
14,32,0.8836674562239497,0.08365627635627002,0.9005042293776186,0.000300543227120539
14,33,0.8872133672247736,0.05538867929806822,0.9004763745369397,0.00030309989945878136
14,34,0.8875232974490231,0.054596735218329404,0.9005992505744282,0.0002983919670541975
14,35,0.885717348718384,0.054105599280868756,0.8989082714784699,0.0002736052865619834
14,36,0.8837088876276836,0.08331811028030815,0.9005042465114554,0.00030055307573574586
15,1,0.8868467216272652,0.05455299612769579,0.9010097267214722,0.00020747949106547555
15,2,0.8929962624230825,0.05853299218102123,0.9109670871044907,0.0007719241118083452
15,3,0.8874534370873859,0.05454077359224791,0.9005193012698601,0.00029980637386170896
15,4,0.8923178449060515,0.056282674087940424,0.9044846356123466,0.00012375902196388306
15,5,0.8847968287874144,0.07473251266190047,0.9005124347790705,0.0002997781426505006
15,6,0.8874282680598446,0.05456293649257993,0.9004982555828965,0.0002989917679892424
15,7,0.8874991044766969,0.05455433696644125,0.9005605642413886,0.0002979726220362447
15,8,0.885869125319755,0.05457190482037039,0.8990526203037496,0.00032757530238422907
15,9,0.8874413480645144,0.05456914169014384,0.9005139061203355,0.0002997849031414213
15,10,0.8904690513465776,0.05532045029456031,0.9046558274830314,0.00022130958153170435
15,11,0.8956403257572197,0.06169732186875652,0.9150330055843983,0.0012287375763643821
15,12,0.8875091707331819,0.05458740390696618,0.9005768920968563,0.0003007777819628928
15,13,0.8874413940041436,0.054569422264111614,0.9005140607346519,0.0002997868308242158
15,14,0.8874415198811,0.054569314732925214,0.9005141653738556,0.0002997887546540744
15,16,0.8874408239065475,0.05456950924551934,0.9005134646373316,0.00029977344647909337
15,17,0.8874252911732374,0.05465513139349446,0.9005130796037136,0.00029977090464299223
15,18,0.8874240101276709,0.054661948775202744,0.900513034234456,0.0002997701138256958
15,19,0.8874402936430981,0.05456879120390256,0.9005126481193789,0.0002997591332717748
15,20,0.8874401919752692,0.05456914086871351,0.9005126058547868,0.0002997570855506209
15,21,0.886856170562123,0.05503651314689741,0.9007714605378231,0.00026119713400462387
15,22,0.8900472938169414,0.055500775011536635,0.9029162848124068,0.00013888835132863178
15,23,0.8881174987287022,0.054783926838926654,0.9012561751163501,0.000264448978978266
15,24,0.8874402802419565,0.05455911281730475,0.9005101228775528,0.00029973324518617453
15,25,0.8874397814345967,0.05456830737660952,0.9005138405776719,0.00029979497681551035
15,26,0.8983229959085474,0.05480712925124836,0.9005110296233367,0.0002768795560082381
15,27,0.8954200775772198,0.061440640597988865,0.9148113595682,0.0011644940368113312
15,28,0.8874513966473532,0.054791912648442825,0.9005594098719112,0.00030056444124734397
15,29,0.8874403364486346,0.05456964314804463,0.9005129385297919,0.0002997489761791023
15,30,0.8874412064636524,0.054569589398225454,0.9005139054447374,0.0002997826007690608
15,31,0.8874321861809742,0.054569297213368895,0.9005036462657818,0.0002994847544848725
15,32,0.8874251850418801,0.054562697178581525,0.9004941522439364,0.00029990199947524127
15,33,0.8874323537460278,0.054568869428821415,0.9005036544058027,0.0002994887315996148
15,34,0.8874354528990805,0.05456583057422482,0.900506524939933,0.00029933956705734306
15,35,0.887441508660647,0.054569363077424916,0.9005141628252794,0.00029978864500965175
15,36,0.8874236246183539,0.05456606547726733,0.9004931222302917,0.0002994526285658473
29,1,0.8874401546410302,0.05456979412989522,0.9005128470272385,0.00029977235120009593
29,2,0.8874412137189265,0.05456954264542575,0.900513913848145,0.0002997840938061906
29,3,0.9028738582379535,0.07901538823477798,0.9112355897104442,0.0012413399058278617
29,4,0.8878526247183472,0.07523828314461163,0.9051410909410939,0.00022377897546224795
29,5,0.8874298136639353,0.05456574777146544,0.9005152133521588,0.00029972187852191984
29,6,0.8874412639893562,0.05456974178680017,0.9005139775056529,0.00029978273206056653
29,7,0.8874339868037974,0.05456370906536369,0.9005054422352045,0.0002996359471209798
29,8,0.8861127132715073,0.05459159535538637,0.8993352434116308,0.0003331041733636007
29,9,0.8874408512873823,0.054569498290049694,0.9005133518817845,0.0002997574780954496
29,10,0.8874412723954973,0.05456965697864404,0.9005139873448973,0.0002997854919883597
29,11,0.8874397486356385,0.0545746417570041,0.9005133999116957,0.00029978041977273115
29,12,0.8874386984042231,0.05457153258504762,0.9005118712223451,0.00029975781090065635
29,13,0.8864659896988637,0.05953310859065567,0.9004732097140616,0.00030577924809393467
29,14,0.8874091432413386,0.05459294430270206,0.9004877157705671,0.0002994875408123559
29,15,0.8874411832842344,0.054569569307190056,0.9005138730189121,0.00029978323187573164
29,16,0.8923335444517467,0.02382929863600158,0.8987335707328903,0.00029788450938867474
29,17,0.8870894736631539,0.05675207710816827,0.9005061429973162,0.0002997230510109071
29,18,0.8868620871168896,0.05810747668566139,0.9005004425966192,0.00029964889155220973
29,19,0.8874298439943856,0.05456572043151346,0.9005152114633427,0.00029972073622785777
29,20,0.8874411424145688,0.0545697800980983,0.9005138806436859,0.0002997828875474463
29,21,0.8874402381466527,0.054569772158621674,0.9005129308385925,0.0002997734813751709
29,22,0.8874271852465192,0.05456386938805632,0.9005156464334514,0.00029969900512790847
29,23,0.8874666030968025,0.05486013259041269,0.9005969428835663,0.00029039793591563445
29,24,0.8874413280914404,0.05457000659278068,0.9005141145728859,0.00029978331822511697
29,25,0.8874406845569753,0.0545691160550151,0.9005139019624095,0.0002997884245851784
29,26,0.8979744105596567,0.04940599417495185,0.9005077335168978,0.00027504330132391936
29,27,0.8874441720197446,0.054567444625975035,0.9005165126753243,0.0002998180764377424
29,28,0.8873267273102639,0.0550065849804486,0.90048300045594,0.0002995457038173763
29,30,0.8874412620369844,0.05456954614529628,0.9005139535350379,0.00029978458566083844
29,31,0.887610312344321,0.054667857632007315,0.9006343726942909,0.0002933055175450461
29,32,0.885194192175008,0.053282362154763556,0.901962066056344,0.0014322749907445186
29,33,0.8876104073944077,0.05466895263819753,0.9006344736161827,0.0002933528389405104
29,34,0.887441264428272,0.05456976702897519,0.9005139826274904,0.0002997830630195224
29,35,0.8874085916448775,0.054594159806470144,0.900487557154953,0.00029944146619482093
29,36,0.8963727287631811,0.05966187953996337,0.9190842867360036,0.0016871082163869694
33,1,0.8874403918726114,0.05457517689479765,0.9005139516675452,0.0002997815406262352
33,2,0.8875195045430692,0.054645577202050356,0.9005619327459623,0.0002925091590499443
33,3,0.887425728824078,0.05455472958243173,0.900503217003852,0.00030096134686421534
33,4,1.0514649745438747,1.408500243425361,0.9034788384748433,0.00010150184749584405
33,5,0.8871297524688146,0.054254760285326976,0.9003162371274401,0.0003287550456552458
33,6,0.8873654258065324,0.05459374978483434,0.9004336072664112,0.00029715250780836005
33,7,0.8874676007140898,0.054594879241101776,0.9005299275573881,0.00029726906592082367
33,8,0.887437017862139,0.05459944095733147,0.9005143964141196,0.00029979541066019205
33,9,0.8874381696326008,0.054589051704008074,0.9005141355033274,0.0002997906988770484
33,10,0.8874402821321474,0.05456911641770494,0.9005127540131082,0.0002997628298960587
33,11,0.8874686448204899,0.05455724584390959,0.9005396103712261,0.0003005110288321804
33,12,0.8874396400492506,0.05456937410675238,0.9005122936315354,0.0002997579651273261
33,13,0.8871938581309843,0.055659785875234825,0.9005037105923466,0.0003038615028757121
33,14,0.8874486445270776,0.05456608658833538,0.9005208412042778,0.0002999794821202771
33,15,0.8874401390807329,0.05457538956157027,0.9005139528929055,0.0002997876511512052
33,16,0.8874412437419846,0.05456956870335618,0.9005139425154643,0.00029978485985321797
33,17,0.8874412430350516,0.05456957325799322,0.9005139425154546,0.0002997848598673152
33,18,0.8874412426402352,0.054569575785926284,0.9005139425152325,0.00029978485989957357
33,19,0.8916517993927378,0.06369306719760456,0.9075977843963935,0.00034252087264186894
33,20,0.887440235149441,0.054575837679009885,0.9005139423857204,0.0002997848603908651
33,21,0.8874404083584072,0.05457476044699149,0.9005139424104522,0.0002997848604786181
33,22,1.418948360641117,4.691806630974796,0.9034929862906449,0.00010432166478127267
33,23,0.8874582541106492,0.05455110530999526,0.9005131684160567,0.00029957477106568465
33,24,0.8874412437382094,0.054569568703282015,0.9005139425111592,0.00029978485962813396
33,25,0.8874412437414795,0.05456956869997104,0.9005139425140829,0.0002997848598886384
33,26,0.8874412437380949,0.05456956870331286,0.9005139425111468,0.00029978485966357816
33,27,0.8874411997756207,0.05456942891013324,0.9005138650045483,0.0002997834042905958
33,28,0.8874687782467914,0.05455730836999001,0.9005397744133472,0.0003005206035366824
33,29,0.8875583926442586,0.05443882223248075,0.9005095642222722,0.00029839773466508717
33,30,0.8875583508773701,0.054438410434644736,0.9005095815056905,0.00029840699657762254
33,31,0.8874412437414122,0.05456956880764831,0.9005139425079813,0.0002997848589357142
33,32,0.8874559662150211,0.054478056398990206,0.9005139445236093,0.00029978484724109893
33,34,0.88752101907077,0.054648275604460686,0.9005632046053483,0.00029239388242860686
33,35,0.8874412668094973,0.05456953777410062,0.9005139626940364,0.00029978529260599646
33,36,0.8874412434542199,0.05456956849049569,0.9005139421250428,0.0002997848516961719
11,1,0.886742389316728,0.05468069843125239,0.900599061480912,0.00028664210023642705
11,2,0.9009725985419071,0.13917502471085633,0.9005032374147515,0.0002939648596391013
11,3,0.8874620859567433,0.05449804048120436,0.9005187723924699,0.00029996941112063474
11,4,0.8874352217233916,0.05457072844266758,0.900508530580241,0.00029981193620975445
11,5,0.8874285223766631,0.05456260977845357,0.9004973193150884,0.0002994518112374882
11,6,0.8873868138820631,0.054548510020556086,0.9004512481289899,0.00029714597141856745
11,7,0.8873884082682768,0.05454949484462743,0.9004532606006201,0.00029725718425586777
11,8,0.8874561015395055,0.05456811757645775,0.9005274686277025,0.00029960781928504
11,9,0.8874432711616889,0.05457032237044143,0.9005163052508683,0.00029988750344571815
11,10,0.8874412842295131,0.05456956329261984,0.9005139786766965,0.0002997851386238221
11,12,0.8873875131002114,0.05654107019473805,0.9003728620431547,0.00028327036891252793
11,13,0.9003245531781591,0.01020015312926459,0.9019414396585906,0.0001674945801148205
11,14,0.8875895720474588,0.05460893313311596,0.9006488434163324,0.0003015741053663569
11,15,0.8874455670437824,0.05457398309505575,0.900519841190677,0.00030012266893394773
11,16,0.8870430354008098,0.0554307755460501,0.9002924248026083,0.00029545076183150814
11,17,0.8873981094771336,0.05468808905878176,0.9004920653171841,0.0002995800214708695
11,18,0.8874380262410687,0.05457662779060374,0.9005122337616006,0.00029976125340987555
11,19,0.8882571789932019,0.029926561731894025,0.8879314817525404,0.00030012700861419667
11,20,0.8874407678500524,0.05456965586221934,0.9005135058942756,0.00029978557157338726
11,21,0.8866759058669424,0.054826789578643516,0.9006028342610136,0.00028876957973044776
11,22,0.8874352634366991,0.0545705030194296,0.9005085309790196,0.00029981094322346577
11,23,0.8874407524318964,0.05456966087758877,0.9005134931217625,0.00029978578609063855
11,24,0.8870362643242877,0.05546404782230224,0.9002926429115808,0.0002954170717575856
11,25,0.8983333939695226,0.10408361097638577,0.9006191095622862,0.00019646695234739995
11,26,0.8874417824759588,0.054569697289366864,0.9005145463473403,0.0002997943275952636
11,27,0.8874278500885409,0.054562005270851185,0.9004963241284342,0.0002994420233229709
11,28,0.8890767795734285,0.04853344836024423,0.9009870579171088,0.00030512092619352035
11,29,0.8874504572311878,0.054571908726150156,0.9005239590103364,0.0003001090840241541
11,30,0.8874483452946258,0.05457149982323509,0.9005217220446742,0.00030004607579244024
11,31,0.8874362355717965,0.05457037956543115,0.9005083714235432,0.0002994604906524554
11,32,0.8874281109856706,0.05456253257773572,0.9004969264636251,0.000299460013757894
11,33,0.8874412437418755,0.05456956870347433,0.9005139425151659,0.0002997848597449355
11,34,0.8890311095396531,0.05582710431792488,0.9004650396914269,0.00027615462578764027
11,35,0.8898377160703376,0.038036595505506414,0.8969770289849833,8.067478608667662e-05
11,36,0.8874449365416331,0.05456383123657914,0.9005166986195453,0.00030038615794827743
23,1,0.8874384969516931,0.05456949384572415,0.9005116904647931,0.00029977848240548855
23,2,0.8873206428854883,0.05482219881154099,0.9004898045394791,0.00030021137157262964
23,3,0.8874434276221553,0.0545626015678737,0.9005147273200101,0.0002998010698892182
23,4,0.887441269678318,0.05456943280199534,0.9005139439517859,0.0002997848759564569
23,5,0.8505902858160753,0.047259887246463995,0.8697712900723531,0.0013926950005232889
23,6,0.8853353486198333,0.06143071050361716,0.9004091338545128,0.0002921895591893626
23,7,0.8865359967829407,0.05616102052203275,0.9003628184067789,0.0002207930226672516
23,8,0.8874892248841233,0.05449316506289884,0.9005426964181458,0.00030049107397926906
23,9,0.8875637191416018,0.05946996108307491,0.9005116862412841,0.00014058986442748263
23,10,0.8874403281223979,0.054570507175284784,0.9005132513674505,0.0002997742839280676
23,11,0.8849799887311831,0.06528066155042322,0.900497615697816,0.00029431241978982375
23,12,0.8874413992847309,0.05456786312015623,0.9005138006598902,0.0002997794962624111
23,13,0.8850529778245312,0.06474527104576337,0.900493550596069,0.00029831062752426143
23,14,0.887441472122075,0.05456753841840517,0.9005138257931111,0.0002997801078288406
23,15,0.8855556302449765,0.06014789492760481,0.9004092596553374,0.0003089675190301151
23,16,0.8874883201331533,0.06494064745299945,0.9005084556814003,0.0002924850518999089
23,17,0.8936329644737512,0.0349549782374557,0.9005144945377677,0.00029963453726805026
23,18,0.8934147276732539,0.034445687745522896,0.90051444261131,0.00029962262815680623
23,19,0.9068043655492832,0.1871541585508346,0.9006896209444475,0.0002727599082520009
23,20,12.79037845988607,102.64733122439237,0.9059301964856755,0.006332288231229585
23,21,0.8874396494528513,0.05456957904449809,0.9005125910481719,0.0002997798660782555
23,22,0.8834362357207298,0.06430632480775114,0.9025381902036764,0.00012682247676338565
23,24,0.8917002344198504,0.03330028284963493,0.9005205230232942,0.0002997141803337633
23,25,0.8866385951341113,0.059628472828027836,0.9004975628935956,0.00029969812675313505
23,26,0.8899683556785204,0.0669448435113958,0.9005282407510317,0.0002857850833942428
23,27,0.888464343406121,0.0484361051748364,0.9005814557673831,0.0003021473055835383
23,28,0.8854806307413305,0.060929660791964345,0.9004390468080812,0.0003240264482236533
23,29,0.8876040961284078,0.05433231391510567,0.9006166214895709,0.0003021410354455873
23,30,0.8874624988372919,0.05453924321926244,0.9005275341972583,0.0003001070184670927
23,31,0.8905149223987441,0.036672187343102985,0.9004861501080015,0.0002999508467371396
23,32,0.907897709412575,0.16757685223089533,0.9007197103147442,0.0002635809468811821
23,33,0.8926391720119391,0.033351016469960124,0.900486156670927,0.00029995644614807696
23,34,0.8859182483346008,0.055187066387484926,0.9008553638751519,0.0003445688081083764
23,35,0.8874413312783513,0.05456852443012492,0.900513824048027,0.00029977906566540136
23,36,0.9153143828472697,0.23352393977797556,0.9007144435663434,0.00026589333822009403
36,1,0.8874748435738771,0.05456018922351604,0.9005232830958109,0.00029620194919760203
36,2,0.8875181592551982,0.05464804292748364,0.900561714299149,0.0002926342562724325
36,3,0.8874243012402164,0.05455384187898034,0.9005023794362927,0.00030108412442244676
36,4,0.8869571909289936,0.05551874972940265,0.9004939082856103,0.00029700618219055187
36,5,0.8870988919604949,0.054223662902191376,0.9002961690912832,0.00033163750429601935
36,6,0.8874283930237072,0.05458909952336832,0.9004954411509679,0.0002981934830958624
36,7,0.887467351225618,0.05459510440415305,0.9005300228867015,0.00029732461711538366
36,8,0.8874372386861916,0.05459802249108913,0.9005143964555874,0.00029979544793613594
36,9,0.8874384483652168,0.05458716699501931,0.9005141363851552,0.00029979119066085157
36,10,0.8873952547603304,0.05456548103252088,0.9004684199665138,0.0002989741361620338
36,11,0.8874685258000895,0.054557759709036306,0.9005396004716394,0.00030051593446484655
36,12,0.8885456602200674,0.05589128010924377,0.9005422203951481,0.000284099443489803
36,13,0.8871894067945699,0.0556769032581462,0.9005030715721887,0.0003039166465484466
36,14,0.8875007116934586,0.05457927123916973,0.900567184981983,0.00030041786770697374
36,15,0.8874401430373406,0.05457536816741797,0.9005139528620356,0.00029978763295478037
36,16,0.8874412592276129,0.05456946681625536,0.9005139367877432,0.0002997842950071176
36,17,0.8905170734847231,0.03813865243631884,0.9006472673086995,0.0003018951855993295
36,18,0.8874782727912313,0.05436907670147787,0.9005158361466112,0.00029981537221892266
36,19,0.8915687218110926,0.06412930042276344,0.9076377854492417,0.000338318579546069
36,20,0.8874406229468454,0.054573428790903274,0.9005139426439408,0.00029978486338564156
36,21,0.8874404371090446,0.054574581898685054,0.9005139423936003,0.00029978486271060075
36,22,0.886927866481369,0.05563270119476853,0.9004958964452456,0.0002981232282957399
36,23,0.887458253639478,0.05455111441366891,0.9005131659355798,0.000299573331822118
36,24,0.8874432604444003,0.05456950347022224,0.9005161428934914,0.0002998337959763073
36,25,0.8874242558257052,0.054571283631465975,0.9004956430769001,0.00029935810415664154
36,26,0.8874392904201164,0.054576288462540624,0.900513575048554,0.0002997815643822486
36,27,0.8873478990765179,0.05460507755261037,0.9004249530799309,0.00029715623482677974
36,28,0.8874250895737466,0.05471237039517981,0.900526125567834,0.0003003391683264175
36,29,0.8875585511528371,0.054437536396704476,0.9005095748089568,0.0002984037128572238
36,30,0.8875583961268342,0.054438112997107053,0.9005095835923542,0.00029840823348924406
36,31,0.8874412394193653,0.05456956549400476,0.9005139364154393,0.0002997847264213092
36,32,0.8885073184081894,0.04799237843764045,0.9005140694192644,0.0002997836844902199
36,33,0.8874412383934671,0.054569565871366264,0.9005139357884895,0.00029978473279375806
36,34,0.8875201818105227,0.05464905292216737,0.9005630207342884,0.00029248432528594984
36,35,0.8874412668685587,0.054569537962618354,0.9005139627755326,0.00029978525974555455
22,1,0.887004175763854,0.055600513482683765,0.9004224645564612,0.00031144117928945424
22,2,0.8874776582064844,0.05456505695023437,0.9005484738235099,0.000300722182551206
22,3,0.8873932245501246,0.05468442213803969,0.9015549710379076,0.000337404513118221
22,4,0.894179414613371,0.05037602501422512,0.9002131927313073,0.00022126375044622925
22,5,0.8874504979681906,0.054554310489375216,0.9005197711210571,0.0002999107190864042
22,6,0.8875873049562403,0.05434652668054959,0.9005149615533294,0.0002979172269844527
22,7,0.8874176598972489,0.05460423696290962,0.9005080710391449,0.0002996306639745809
22,8,0.8894366910088481,0.05878620039952112,0.900238191313133,0.00022825593149497338
22,9,0.8873844180991767,0.054639943099926834,0.9004947241255664,0.000299683651342266
22,10,0.8874374986378301,0.05430451689480486,0.9004669083518853,0.0003004934553693129
22,11,0.8892206280712275,0.05798233010529797,0.904956353556385,0.0005361712360150443
22,12,0.8874399128964997,0.0545727216972669,0.9005140542982224,0.0002998003671599102
22,13,0.8876332813881536,0.05425172296470146,0.900636355102266,0.00029785237873482614
22,14,0.8873943222395542,0.05464895010172443,0.9005085725320093,0.00030008640171833256
22,15,0.8879728823093234,0.053733531983320544,0.9004907283912745,0.00029264323362368765
22,16,0.8874226118213147,0.05466952637103258,0.900512931622556,0.00029976853808297705
22,17,0.887435481947374,0.05456707333516271,0.9005068406693841,0.00029982818789894833
22,18,0.8874355486804938,0.0545670981958437,0.9005069149613589,0.0002998275101198434
22,19,0.8874539168089389,0.05454847513716277,0.9005222496996037,0.00029997870936568534
22,20,0.8900961472645313,0.05815229866367172,0.9002446706513647,0.0002308043965224626
22,21,0.8874421478457395,0.054563988477884,0.9005139489581845,0.0002997849591192515
22,23,0.8943081936672646,0.052359990845307215,0.9001815588579365,0.00021419232344104466
22,24,0.8866497168313109,0.059107175779515866,0.9004672381897691,0.00029911499963966706
22,25,0.8866380282965572,0.059631701048992666,0.9004975376504765,0.00029969772056878387
22,26,0.8875581817177992,0.053869123593456615,0.9005192297282628,0.00029988119604540566
22,27,0.88735841792766,0.05455461426546808,0.9004270750316763,0.00029752810165881193
22,28,0.8952893678327942,0.03194798537817486,0.9033232894965166,0.0002982097342877737
